city,state_id,state_name,lat,lng,population
Woolsey,GA,Georgia,33.3627,-84.4113,167
Rebecca,GA,Georgia,31.8072,-83.4876,165
Junction City,GA,Georgia,32.6032,-84.4574,161
Santa Claus,GA,Georgia,32.1712,-82.3298,159
Alston,GA,Georgia,32.081,-82.4789,159
Summertown,GA,Georgia,32.7458,-82.2763,158
Allentown,GA,Georgia,32.5855,-83.2273,154
Girard,GA,Georgia,33.04,-81.7122,148
Jakin,GA,Georgia,31.0901,-84.9822,146
Jersey,GA,Georgia,33.7177,-83.8,146
Nunez,GA,Georgia,32.492,-82.3466,145
Daisy,GA,Georgia,32.151,-81.8362,141
Rocky Ford,GA,Georgia,32.6636,-81.8297,137
Ranger,GA,Georgia,34.5013,-84.7111,136
Parrott,GA,Georgia,31.8943,-84.5117,136
Dooling,GA,Georgia,32.23,-83.9289,136
Jacksonville,GA,Georgia,31.8126,-82.979,133
Dewy Rose,GA,Georgia,34.1681,-82.9395,129
Camak,GA,Georgia,33.4526,-82.6463,126
Sharon,GA,Georgia,33.5601,-82.795,126
Canoochee,GA,Georgia,32.6786,-82.1786,125
Vernonburg,GA,Georgia,31.9638,-81.1257,124
Cedar Springs,GA,Georgia,31.1873,-85.0324,122
Deepstep,GA,Georgia,33.0176,-82.9679,120
Bellville,GA,Georgia,32.1526,-81.9743,118
Du Pont,GA,Georgia,30.9891,-82.8691,117
Seville,GA,Georgia,31.9607,-83.6012,116
Calvary,GA,Georgia,30.7225,-84.3541,110
Aldora,GA,Georgia,33.0509,-84.1759,109
Vidette,GA,Georgia,33.0376,-82.2474,107
Rockingham,GA,Georgia,31.5441,-82.4145,102
Geneva,GA,Georgia,32.5789,-84.5516,96
Bluffton,GA,Georgia,31.5198,-84.8691,92
Lone Oak,GA,Georgia,33.1724,-84.8173,91
Riddleville,GA,Georgia,32.9069,-82.6661,88
Manassas,GA,Georgia,32.1603,-82.02,85
Tarrytown,GA,Georgia,32.3187,-82.5596,85
Norristown,GA,Georgia,32.5064,-82.4981,84
Gay,GA,Georgia,33.0937,-84.5755,81
Talking Rock,GA,Georgia,34.5277,-84.4941,71
Knoxville,GA,Georgia,32.7232,-83.996,64
Rest Haven,GA,Georgia,34.1354,-83.9763,63
Mendes,GA,Georgia,31.9953,-81.9709,59
Boykin,GA,Georgia,31.1017,-84.6848,52
Cherry Log,GA,Georgia,34.7864,-84.3839,47
Edge Hill,GA,Georgia,33.1534,-82.625,23
Coleman,GA,Georgia,31.6717,-84.8902,19
Honolulu,HI,Hawaii,21.3294,-157.846,820987
East Honolulu,HI,Hawaii,21.2975,-157.7211,47770
Hilo,HI,Hawaii,19.6886,-155.0864,46284
Pearl City,HI,Hawaii,21.4031,-157.9566,46129
Waipahu,HI,Hawaii,21.3858,-158.0103,40427
Kailua,HI,Hawaii,21.392,-157.7396,36662
Kaneohe,HI,Hawaii,21.4062,-157.7904,33739
Kahului,HI,Hawaii,20.8715,-156.4603,32312
Mililani Town,HI,Hawaii,21.4465,-158.0147,27926
Ewa Gentry,HI,Hawaii,21.3344,-158.0262,25752
Kihei,HI,Hawaii,20.7653,-156.4454,21879
Kapolei,HI,Hawaii,21.3403,-158.0665,21474
Makakilo,HI,Hawaii,21.3591,-158.0813,20920
Mililani Mauka,HI,Hawaii,21.4756,-157.9947,19955
Schofield Barracks,HI,Hawaii,21.4936,-158.0617,19796
Wahiawa,HI,Hawaii,21.5005,-158.0198,17422
Wailuku,HI,Hawaii,20.8834,-156.5059,17354
Ewa Beach,HI,Hawaii,21.3181,-158.0073,14717
Halawa,HI,Hawaii,21.3753,-157.9185,14640
Royal Kunia,HI,Hawaii,21.4053,-158.0318,14449
Waianae,HI,Hawaii,21.4569,-158.1759,14054
Ocean Pointe,HI,Hawaii,21.3145,-158.0289,14037
Waimalu,HI,Hawaii,21.3913,-157.9345,13384
Lahaina,HI,Hawaii,20.8848,-156.6618,13103
Nanakuli,HI,Hawaii,21.3892,-158.1445,11742
Waimea,HI,Hawaii,20.0124,-155.6378,11687
Kalaoa,HI,Hawaii,19.7369,-156.0122,11604
Waipio,HI,Hawaii,21.4143,-157.9965,11508
Hawaiian Paradise Park,HI,Hawaii,19.5828,-154.9693,11479
Kaneohe Station,HI,Hawaii,21.4451,-157.7515,11075
Maili,HI,Hawaii,21.4134,-158.1702,10792
Kapaa,HI,Hawaii,22.091,-159.352,10544
Aiea,HI,Hawaii,21.3865,-157.9232,9439
Hickam Housing,HI,Hawaii,21.3311,-157.9474,9258
Holualoa,HI,Hawaii,19.6238,-155.9269,9136
Waihee-Waiehu,HI,Hawaii,20.9188,-156.5063,8802
Makaha,HI,Hawaii,21.4734,-158.2103,8740
Ahuimanu,HI,Hawaii,21.4379,-157.8404,8239
Haiku-Pauwela,HI,Hawaii,20.9156,-156.3022,8061
Pukalani,HI,Hawaii,20.8329,-156.3415,7769
Makawao,HI,Hawaii,20.848,-156.319,7570
Kula,HI,Hawaii,20.7706,-156.3284,7541
Lihue,HI,Hawaii,21.9728,-159.3541,7381
Napili-Honokowai,HI,Hawaii,20.9767,-156.6646,7258
Ewa Villages,HI,Hawaii,21.3418,-158.039,7118
Waikele,HI,Hawaii,21.4025,-158.0058,7062
Waikoloa Village,HI,Hawaii,19.9285,-155.8185,6412
Waimanalo,HI,Hawaii,21.3421,-157.7303,6135
Laie,HI,Hawaii,21.6443,-157.928,6111
Wailua Homesteads,HI,Hawaii,22.065,-159.3771,5900
Wailea,HI,Hawaii,20.6873,-156.4291,5656
Waipio Acres,HI,Hawaii,21.4689,-158.0173,5443
Hanamaulu,HI,Hawaii,21.9954,-159.3493,5422
Kalaheo,HI,Hawaii,21.9159,-159.5236,5224
West Loch Estate,HI,Hawaii,21.3617,-158.0246,5177
Hawaiian Ocean View,HI,Hawaii,19.0959,-155.775,4891
Hawaiian Beaches,HI,Hawaii,19.5423,-154.9223,4736
Heeia,HI,Hawaii,21.4211,-157.8203,4669
Pupukea,HI,Hawaii,21.6511,-158.0436,4613
Kahaluu,HI,Hawaii,21.4576,-157.8453,4339
Whitmore Village,HI,Hawaii,21.512,-158.0273,4254
Haleiwa,HI,Hawaii,21.5871,-158.1074,4040
Kahaluu-Keauhou,HI,Hawaii,19.5726,-155.958,4002
Captain Cook,HI,Hawaii,19.4995,-155.8937,3987
Puhi,HI,Hawaii,21.9622,-159.3918,3911
Waimanalo Beach,HI,Hawaii,21.3288,-157.6975,3826
Kaunakakai,HI,Hawaii,21.0905,-156.9981,3719
Waialua,HI,Hawaii,21.566,-158.1198,3587
Iroquois Point,HI,Hawaii,21.3232,-157.9775,3550
Hauula,HI,Hawaii,21.6111,-157.9118,3549
Waikapu,HI,Hawaii,20.8391,-156.5221,3483
Kekaha,HI,Hawaii,21.9684,-159.7141,3394
Ainaloa,HI,Hawaii,19.5214,-154.9944,3342
Mountain View,HI,Hawaii,19.5358,-155.1596,3269
Volcano,HI,Hawaii,19.48,-155.2487,3218
Orchidlands Estates,HI,Hawaii,19.557,-155.0142,3197
Hawaiian Acres,HI,Hawaii,19.5325,-155.0497,2981
Eleele,HI,Hawaii,21.9088,-159.5801,2970
Hanapepe,HI,Hawaii,21.914,-159.5874,2870
Koloa,HI,Hawaii,21.903,-159.461,2859
Lanai City,HI,Hawaii,20.8279,-156.9147,2802
Wailua,HI,Hawaii,22.055,-159.3406,2742
Kilauea,HI,Hawaii,22.2108,-159.3964,2579
Keaau,HI,Hawaii,19.6156,-155.0372,2493
Honaunau-Napoopoo,HI,Hawaii,19.4538,-155.8588,2457
Paia,HI,Hawaii,20.9062,-156.3678,2412
Wheeler AFB,HI,Hawaii,21.4735,-158.0346,2391
Honokaa,HI,Hawaii,20.0746,-155.4656,2301
Keokea,HI,Hawaii,20.7211,-156.3624,2251
Kahuku,HI,Hawaii,21.6793,-157.9473,2245
Lawai,HI,Hawaii,21.9203,-159.5006,2211
Anahola,HI,Hawaii,22.1455,-159.3151,2175
Honalo,HI,Hawaii,19.5787,-155.902,2162
Maunawili,HI,Hawaii,21.3667,-157.7713,2023
Nanawale Estates,HI,Hawaii,19.5042,-154.9117,1995
Princeville,HI,Hawaii,22.2177,-159.4809,1952
Kealakekua,HI,Hawaii,19.5286,-155.9033,1889
Mokuleia,HI,Hawaii,21.5775,-158.1487,1807
Pahala,HI,Hawaii,19.1995,-155.4794,1804
Kualapuu,HI,Hawaii,21.1563,-157.0591,1771
Kapaau,HI,Hawaii,20.2267,-155.805,1770
Leilani Estates,HI,Hawaii,19.4659,-154.9157,1708
Makaha Valley,HI,Hawaii,21.4842,-158.1854,1636
Ko Olina,HI,Hawaii,21.3379,-158.1188,1625
Fern Acres,HI,Hawaii,19.5082,-155.0785,1601
Pepeekeo,HI,Hawaii,19.8316,-155.1061,1536
Omao,HI,Hawaii,21.9236,-159.4814,1445
Wainaku,HI,Hawaii,19.7449,-155.0985,1358
Kurtistown,HI,Hawaii,19.5833,-155.0721,1319
Hawi,HI,Hawaii,20.2392,-155.8305,1312
Punaluu,HI,Hawaii,21.5811,-157.8901,1186
Kaaawa,HI,Hawaii,21.5485,-157.8534,1181
Discovery Harbour,HI,Hawaii,19.0415,-155.6254,1140
Papaikou,HI,Hawaii,19.7917,-155.0962,1052
Poipu,HI,Hawaii,21.8834,-159.46,995
Haliimaile,HI,Hawaii,20.8671,-156.3381,977
Naalehu,HI,Hawaii,19.0698,-155.5751,972
Hana,HI,Hawaii,20.772,-156.0107,956
Mahinahina,HI,Hawaii,20.9539,-156.6565,954
Kaanapali,HI,Hawaii,20.9276,-156.6795,922
Olinda,HI,Hawaii,20.8261,-156.2917,920
Pahoa,HI,Hawaii,19.4961,-154.9454,896
Puako,HI,Hawaii,19.9389,-155.8604,884
Kaumakani,HI,Hawaii,21.9187,-159.6241,874
Fern Forest,HI,Hawaii,19.4648,-155.1324,819
Eden Roc,HI,Hawaii,19.4917,-155.0958,799
Paauilo,HI,Hawaii,20.0397,-155.3696,627
Halaula,HI,Hawaii,20.2261,-155.7816,626
Paukaa,HI,Hawaii,19.7625,-155.0948,569
Launiupoko,HI,Hawaii,20.8541,-156.6424,536
Laupahoehoe,HI,Hawaii,19.9749,-155.238,508
Waikane,HI,Hawaii,21.4921,-157.8721,482
Honomu,HI,Hawaii,19.8695,-155.1124,424
Ualapue,HI,Hawaii,21.0704,-156.8355,368
Maunaloa,HI,Hawaii,21.1334,-157.2123,365
Kukuihaele,HI,Hawaii,20.1195,-155.5654,349
Kapalua,HI,Hawaii,20.9959,-156.6418,336
Pakala Village,HI,Hawaii,21.9445,-159.6436,294
Waiohinu,HI,Hawaii,19.0716,-155.6143,290
Hanalei,HI,Hawaii,22.2041,-159.4977,267
Kawela Bay,HI,Hawaii,21.6991,-158.0026,249
Maalaea,HI,Hawaii,20.8047,-156.4898,221
Kalihiwai,HI,Hawaii,22.2165,-159.4405,198
Wainiha,HI,Hawaii,22.1983,-159.5456,171
Makena,HI,Hawaii,20.631,-156.4252,168
Haena,HI,Hawaii,22.2186,-159.561,157
Olowalu,HI,Hawaii,20.8222,-156.6169,93
Manele,HI,Hawaii,20.7419,-156.9012,24
Kalaeloa,HI,Hawaii,21.3215,-158.0812,14
Des Moines,IA,Iowa,41.5725,-93.6105,473957
Davenport,IA,Iowa,41.5563,-90.6052,285362
Cedar Rapids,IA,Iowa,41.9665,-91.6782,188038
Iowa City,IA,Iowa,41.6559,-91.5303,118041
Waterloo,IA,Iowa,42.492,-92.3522,111631
Sioux City,IA,Iowa,42.4959,-96.3901,106455
Dubuque,IA,Iowa,42.5008,-90.7067,68109
Ames,IA,Iowa,42.0259,-93.6215,67910
West Des Moines,IA,Iowa,41.5522,-93.7805,67899
Ankeny,IA,Iowa,41.7285,-93.6033,67355
Council Bluffs,IA,Iowa,41.2369,-95.8517,62166
Urbandale,IA,Iowa,41.639,-93.7813,44379
Cedar Falls,IA,Iowa,42.5195,-92.4534,40536
Marion,IA,Iowa,42.045,-91.5846,40359
Bettendorf,IA,Iowa,41.5656,-90.4764,36543
Clinton,IA,Iowa,41.8434,-90.2408,30177
Burlington,IA,Iowa,40.8072,-91.1247,28474
Muscatine,IA,Iowa,41.4196,-91.068,26168
Mason City,IA,Iowa,43.1487,-93.1998,26005
Marshalltown,IA,Iowa,42.0341,-92.9067,25994
Ottumwa,IA,Iowa,41.0196,-92.4186,24121
Waukee,IA,Iowa,41.5984,-93.8872,24089
Fort Dodge,IA,Iowa,42.5098,-94.1751,23807
Johnston,IA,Iowa,41.6857,-93.7173,22582
Coralville,IA,Iowa,41.699,-91.5967,22290
North Liberty,IA,Iowa,41.7438,-91.611,19501
Altoona,IA,Iowa,41.6481,-93.4784,19221
Clive,IA,Iowa,41.6147,-93.798,17242
Newton,IA,Iowa,41.6964,-93.0402,15580
Indianola,IA,Iowa,41.3629,-93.5652,15471
Grimes,IA,Iowa,41.6776,-93.7946,14804
Keokuk,IA,Iowa,40.4095,-91.403,12635
Oskaloosa,IA,Iowa,41.2922,-92.6403,12592
Boone,IA,Iowa,42.053,-93.877,12513
Norwalk,IA,Iowa,41.4895,-93.6913,11938
Spirit Lake,IA,Iowa,43.4176,-95.1109,11530
Fairfield,IA,Iowa,41.0061,-91.9669,11367
Storm Lake,IA,Iowa,42.6431,-95.1969,11066
Spencer,IA,Iowa,43.1468,-95.1534,10678
Fort Madison,IA,Iowa,40.6207,-91.3509,10130
Pleasant Hill,IA,Iowa,41.5868,-93.4952,10019
Carroll,IA,Iowa,42.0699,-94.8647,9717
Pella,IA,Iowa,41.4051,-92.9177,9636
Le Mars,IA,Iowa,42.7809,-96.1743,9477
Grinnell,IA,Iowa,41.7361,-92.7244,8980
Waverly,IA,Iowa,42.725,-92.4708,8904
Mount Pleasant,IA,Iowa,40.9625,-91.5452,8635
Denison,IA,Iowa,42.016,-95.3528,8185
Decorah,IA,Iowa,43.3015,-91.7844,8051
Clear Lake,IA,Iowa,43.1346,-93.374,7711
Perry,IA,Iowa,41.8387,-94.0937,7601
Creston,IA,Iowa,41.0597,-94.365,7499
Hiawatha,IA,Iowa,42.0547,-91.6911,7420
Webster City,IA,Iowa,42.4623,-93.8167,7377
Charles City,IA,Iowa,43.0644,-92.6745,7359
Knoxville,IA,Iowa,41.3188,-93.1024,7199
Sioux Center,IA,Iowa,43.0748,-96.1707,7174
Orange City,IA,Iowa,43.0023,-96.0566,7044
Bondurant,IA,Iowa,41.6986,-93.4551,6958
Eldridge,IA,Iowa,41.639,-90.5809,6846
Nevada,IA,Iowa,42.0186,-93.4635,6608
Washington,IA,Iowa,41.2982,-91.6928,6594
Oelwein,IA,Iowa,42.6715,-91.9133,6433
Mount Vernon,IA,Iowa,41.923,-91.4244,6398
Glenwood,IA,Iowa,41.0446,-95.7408,6226
Maquoketa,IA,Iowa,42.0598,-90.6651,6007
Atlantic,IA,Iowa,41.3957,-95.0138,5937
Independence,IA,Iowa,42.4622,-91.9027,5895
Asbury,IA,Iowa,42.5119,-90.7795,5747
Estherville,IA,Iowa,43.3998,-94.8343,5516
Anamosa,IA,Iowa,42.1091,-91.2758,5500
Centerville,IA,Iowa,40.7294,-92.8718,5299
Winterset,IA,Iowa,41.3457,-94.0137,5231
Clarinda,IA,Iowa,40.738,-95.034,5215
Algona,IA,Iowa,43.0743,-94.2302,5182
Red Oak,IA,Iowa,41.0141,-95.2248,5142
Humboldt,IA,Iowa,42.7232,-94.2245,5128
Sergeant Bluff,IA,Iowa,42.3976,-96.3517,5127
Osceola,IA,Iowa,41.0302,-93.7829,5125
Huxley,IA,Iowa,41.8963,-93.5914,4980
Iowa Falls,IA,Iowa,42.519,-93.2662,4897
Vinton,IA,Iowa,42.1631,-92.026,4869
Shenandoah,IA,Iowa,40.7583,-95.372,4869
Manchester,IA,Iowa,42.4854,-91.4556,4844
Windsor Heights,IA,Iowa,41.6043,-93.7128,4809
Sheldon,IA,Iowa,43.1796,-95.8441,4786
Evansdale,IA,Iowa,42.4635,-92.2764,4743
Adel,IA,Iowa,41.6121,-94.0129,4696
Tama,IA,Iowa,41.9648,-92.5746,4657
Harlan,IA,Iowa,41.6496,-95.3268,4605
Polk City,IA,Iowa,41.7773,-93.7132,4531
DeWitt,IA,Iowa,41.8227,-90.5448,4525
Carlisle,IA,Iowa,41.5116,-93.4949,4396
Camanche,IA,Iowa,41.7928,-90.2766,4365
Cherokee,IA,Iowa,42.7501,-95.5528,4321
Tiffin,IA,Iowa,41.7067,-91.6582,4157
Hampton,IA,Iowa,42.742,-93.205,4002
Le Claire,IA,Iowa,41.5963,-90.3687,3965
Dyersville,IA,Iowa,42.4817,-91.1176,3862
Forest City,IA,Iowa,43.257,-93.6365,3846
Carter Lake,IA,Iowa,41.2884,-95.9171,3785
Chariton,IA,Iowa,41.0176,-93.3095,3731
West Liberty,IA,Iowa,41.5727,-91.2622,3720
Jefferson,IA,Iowa,42.0173,-94.3798,3688
Robins,IA,Iowa,42.0799,-91.6762,3537
Rock Valley,IA,Iowa,43.2028,-96.2902,3507
Saylorville,IA,Iowa,41.6809,-93.6279,3492
Albia,IA,Iowa,41.0272,-92.8039,3492
Osage,IA,Iowa,43.2826,-92.8114,3472
Waukon,IA,Iowa,43.2684,-91.4782,3471
Emmetsburg,IA,Iowa,43.1146,-94.6799,3424
Cresco,IA,Iowa,43.3718,-92.1164,3422
Monticello,IA,Iowa,42.2298,-91.1861,3249
Story City,IA,Iowa,42.1866,-93.5864,3204
New Hampton,IA,Iowa,43.0563,-92.3153,3140
Tipton,IA,Iowa,41.7701,-91.1283,3069
Garner,IA,Iowa,43.1,-93.6026,3019
Williamsburg,IA,Iowa,41.6683,-92.0103,3005
Milford,IA,Iowa,43.3335,-95.1474,2997
Eagle Grove,IA,Iowa,42.6664,-93.9026,2924
West Burlington,IA,Iowa,40.8215,-91.1755,2890
Fairfax,IA,Iowa,41.9281,-91.7791,2856
Wilton,IA,Iowa,41.5898,-91.0271,2813
Park View,IA,Iowa,41.6922,-90.5393,2755
Jesup,IA,Iowa,42.4746,-92.0657,2703
Solon,IA,Iowa,41.8055,-91.4961,2690
Bloomfield,IA,Iowa,40.7487,-92.4173,2679
Grundy Center,IA,Iowa,42.3637,-92.774,2670
Eldora,IA,Iowa,42.3605,-93.1013,2612
Missouri Valley,IA,Iowa,41.5574,-95.9028,2597
Bellevue,IA,Iowa,42.2625,-90.4319,2564
Center Point,IA,Iowa,42.1844,-91.7795,2555
Madrid,IA,Iowa,41.8757,-93.8205,2549
Kalona,IA,Iowa,41.4874,-91.7018,2537
Rock Rapids,IA,Iowa,43.4273,-96.1662,2522
Clarion,IA,Iowa,42.7319,-93.7297,2508
West Branch,IA,Iowa,41.6662,-91.3442,2492
Sibley,IA,Iowa,43.4013,-95.7438,2474
Hudson,IA,Iowa,42.432,-92.4522,2468
Marengo,IA,Iowa,41.7961,-92.0675,2466
Onawa,IA,Iowa,42.0268,-96.0905,2454
Hawarden,IA,Iowa,43.0015,-96.4829,2444
Belle Plaine,IA,Iowa,41.8954,-92.2751,2440
Ely,IA,Iowa,41.8753,-91.585,2343
Cascade,IA,Iowa,42.3018,-91.0047,2329
West Union,IA,Iowa,42.9588,-91.8132,2305
Hull,IA,Iowa,43.1894,-96.1342,2299
Belmond,IA,Iowa,42.8466,-93.6084,2263
Mitchellville,IA,Iowa,41.668,-93.3629,2258
Lamoni,IA,Iowa,40.6202,-93.9307,2249
Lisbon,IA,Iowa,41.9205,-91.3917,2247
La Porte City,IA,Iowa,42.3138,-92.1914,2240
Toledo,IA,Iowa,41.9902,-92.5803,2143
Rockwell City,IA,Iowa,42.3981,-94.6289,2082
Sac City,IA,Iowa,42.4217,-94.9979,2068
Colfax,IA,Iowa,41.68,-93.2386,2064
Postville,IA,Iowa,43.084,-91.5683,2053
Ida Grove,IA,Iowa,42.3439,-95.4732,2052
Sigourney,IA,Iowa,41.3341,-92.2045,2017
Wapello,IA,Iowa,41.1771,-91.1881,1999
Lake Mills,IA,Iowa,43.4169,-93.5321,1984
Ogden,IA,Iowa,42.0395,-94.0283,1979
Epworth,IA,Iowa,42.4465,-90.9313,1978
Atkins,IA,Iowa,41.9943,-91.8585,1970
Sumner,IA,Iowa,42.8498,-92.0971,1962
Britt,IA,Iowa,43.0975,-93.8032,1955
Northwood,IA,Iowa,43.4441,-93.2166,1955
Parkersburg,IA,Iowa,42.5739,-92.7785,1928
Alta,IA,Iowa,42.6717,-95.3045,1903
Audubon,IA,Iowa,41.7181,-94.9286,1898
Monroe,IA,Iowa,41.5189,-93.1038,1894
Durant,IA,Iowa,41.6011,-90.9137,1864
Peosta,IA,Iowa,42.4477,-90.8446,1857
Denver,IA,Iowa,42.669,-92.3342,1856
New London,IA,Iowa,40.923,-91.4012,1839
Greenfield,IA,Iowa,41.3056,-94.4592,1838
Columbus Junction,IA,Iowa,41.2787,-91.3651,1837
Leon,IA,Iowa,40.7407,-93.7546,1823
Guttenberg,IA,Iowa,42.7886,-91.1059,1804
Dallas Center,IA,Iowa,41.6854,-93.9816,1776
Farley,IA,Iowa,42.4437,-91.0092,1750
Stuart,IA,Iowa,41.5003,-94.3187,1728
Prairie City,IA,Iowa,41.5954,-93.2393,1718
Pleasantville,IA,Iowa,41.3864,-93.2727,1696
Blue Grass,IA,Iowa,41.5096,-90.7649,1661
Lake City,IA,Iowa,42.2676,-94.7311,1642
Moville,IA,Iowa,42.49,-96.0679,1635
Walcott,IA,Iowa,41.5989,-90.7745,1634
Pocahontas,IA,Iowa,42.7371,-94.6661,1634
Reinbeck,IA,Iowa,42.3225,-92.5943,1626
Mount Ayr,IA,Iowa,40.7141,-94.2376,1619
Remsen,IA,Iowa,42.8148,-95.9725,1617
Corydon,IA,Iowa,40.7574,-93.3174,1600
Traer,IA,Iowa,42.1895,-92.4639,1596
Nashua,IA,Iowa,42.9502,-92.5417,1589
Hartley,IA,Iowa,43.179,-95.4768,1574
Manson,IA,Iowa,42.5284,-94.5401,1566
Avoca,IA,Iowa,41.4829,-95.3372,1521
Mediapolis,IA,Iowa,41.0078,-91.1636,1517
Granger,IA,Iowa,41.7616,-93.8234,1508
Oakland,IA,Iowa,41.3114,-95.3951,1501
Ackley,IA,Iowa,42.5519,-93.0526,1498
Urbana,IA,Iowa,42.2279,-91.8875,1494
Guthrie Center,IA,Iowa,41.6781,-94.499,1494
Monona,IA,Iowa,43.0513,-91.3912,1471
Akron,IA,Iowa,42.8268,-96.5571,1463
Slater,IA,Iowa,41.8807,-93.6912,1458
Woodward,IA,Iowa,41.8527,-93.9208,1448
Walford,IA,Iowa,41.8796,-91.8308,1445
Fayette,IA,Iowa,42.8415,-91.8036,1441
State Center,IA,Iowa,42.0149,-93.1652,1436
Corning,IA,Iowa,40.9929,-94.7395,1433
Manning,IA,Iowa,41.9092,-95.0642,1422
Logan,IA,Iowa,41.6453,-95.7917,1418
Montezuma,IA,Iowa,41.5833,-92.5274,1412
Earlham,IA,Iowa,41.4945,-94.1222,1410
Kingsley,IA,Iowa,42.5865,-95.9678,1402
Brooklyn,IA,Iowa,41.7314,-92.4453,1400
Wellman,IA,Iowa,41.4693,-91.8354,1395
Lenox,IA,Iowa,40.883,-94.5583,1389
Woodbine,IA,Iowa,41.7346,-95.7067,1385
Bedford,IA,Iowa,40.6711,-94.724,1384
Sanborn,IA,Iowa,43.1814,-95.6553,1381
Lone Tree,IA,Iowa,41.4859,-91.4267,1381
Holstein,IA,Iowa,42.4869,-95.5429,1370
Tripoli,IA,Iowa,42.8083,-92.2578,1360
Nora Springs,IA,Iowa,43.1445,-93.0094,1354
Clarksville,IA,Iowa,42.7799,-92.6679,1346
Arnolds Park,IA,Iowa,43.3601,-95.1265,1313
Dysart,IA,Iowa,42.1721,-92.3091,1313
Central City,IA,Iowa,42.2024,-91.5248,1296
Maharishi Vedic City,IA,Iowa,41.0542,-92.0142,1295
New Sharon,IA,Iowa,41.4701,-92.6509,1293
Van Meter,IA,Iowa,41.5207,-93.9454,1292
Manly,IA,Iowa,43.2881,-93.201,1278
Shell Rock,IA,Iowa,42.7126,-92.5816,1275
Buffalo,IA,Iowa,41.4666,-90.717,1272
Dike,IA,Iowa,42.4641,-92.6255,1272
Roland,IA,Iowa,42.1661,-93.5029,1254
Alton,IA,Iowa,42.9876,-96.0095,1248
Melcher-Dallas,IA,Iowa,41.2275,-93.2411,1244
Coon Rapids,IA,Iowa,41.8748,-94.6785,1232
Strawberry Point,IA,Iowa,42.6804,-91.5349,1218
Elkader,IA,Iowa,42.8572,-91.4024,1217
Mapleton,IA,Iowa,42.1671,-95.7904,1157
Gilbert,IA,Iowa,42.1062,-93.6461,1147
Elk Run Heights,IA,Iowa,42.4662,-92.2501,1144
Villisca,IA,Iowa,40.9298,-94.9819,1142
Springville,IA,Iowa,42.0529,-91.4458,1137
Fairbank,IA,Iowa,42.64,-92.0477,1133
Baxter,IA,Iowa,41.8252,-93.1525,1132
Mechanicsville,IA,Iowa,41.9056,-91.2536,1129
Lake Park,IA,Iowa,43.4472,-95.3247,1123
Laurens,IA,Iowa,42.8477,-94.8482,1120
St. Ansgar,IA,Iowa,43.3797,-92.9178,1120
Malvern,IA,Iowa,41.004,-95.5842,1115
Sheffield,IA,Iowa,42.8928,-93.2086,1106
Glidden,IA,Iowa,42.0576,-94.7267,1106
Winfield,IA,Iowa,41.1259,-91.4382,1088
Lake View,IA,Iowa,42.3046,-95.0406,1084
Conrad,IA,Iowa,42.2234,-92.8741,1077
Panora,IA,Iowa,41.691,-94.3636,1067
Palo,IA,Iowa,42.0646,-91.8002,1066
Greene,IA,Iowa,42.8967,-92.8041,1063
Hamburg,IA,Iowa,40.6061,-95.6545,1060
Marcus,IA,Iowa,42.8224,-95.8068,1054
Aplington,IA,Iowa,42.5819,-92.8835,1050
Sidney,IA,Iowa,40.7459,-95.6443,1047
George,IA,Iowa,43.342,-96.0027,1042
Beaverdale,IA,Iowa,40.8537,-91.2077,1032
University Heights,IA,Iowa,41.6551,-91.5589,1026
De Soto,IA,Iowa,41.5364,-94.0098,1025
Riverside,IA,Iowa,41.4894,-91.5558,1022
Eddyville,IA,Iowa,41.1591,-92.6297,1008
North English,IA,Iowa,41.5168,-92.0777,1007
Rockwell,IA,Iowa,42.98,-93.1871,990
Tabor,IA,Iowa,40.8949,-95.6737,989
Sloan,IA,Iowa,42.2319,-96.2257,987
Janesville,IA,Iowa,42.6462,-92.4626,986
Fruitland,IA,Iowa,41.3475,-91.1288,982
Lawton,IA,Iowa,42.4769,-96.1851,980
Paullina,IA,Iowa,42.9799,-95.6836,977
Clarence,IA,Iowa,41.8857,-91.0578,975
Allison,IA,Iowa,42.752,-92.7957,973
Dunlap,IA,Iowa,41.8526,-95.6006,973
Shellsburg,IA,Iowa,42.0929,-91.8712,972
Keota,IA,Iowa,41.3651,-91.9533,971
Treynor,IA,Iowa,41.232,-95.6064,965
Preston,IA,Iowa,42.0492,-90.3971,959
Aurelia,IA,Iowa,42.7131,-95.4368,958
Underwood,IA,Iowa,41.3808,-95.682,956
Gowrie,IA,Iowa,42.2778,-94.2897,953
Swisher,IA,Iowa,41.8442,-91.6938,953
Hinton,IA,Iowa,42.6212,-96.2978,948
Princeton,IA,Iowa,41.6744,-90.3573,946
Griswold,IA,Iowa,41.2343,-95.1392,944
Odebolt,IA,Iowa,42.3118,-95.2542,943
Wayland,IA,Iowa,41.1484,-91.6575,943
Lansing,IA,Iowa,43.3606,-91.2254,935
West Point,IA,Iowa,40.7145,-91.4527,930
Fredericksburg,IA,Iowa,42.9648,-92.1965,923
Elkhart,IA,Iowa,41.7939,-93.524,918
Calmar,IA,Iowa,43.1811,-91.8678,917
Eldon,IA,Iowa,40.9176,-92.2177,915
Le Grand,IA,Iowa,42.0067,-92.7749,914
Keosauqua,IA,Iowa,40.7347,-91.9605,908
